"","ID","livebirths","ALB","AFB","ALBna","age","agesq","year","wealth","wealthz","mobility","subsist","population","edu","contra","propag","proppast","propcult","propHG","proplab","propfish","propagz","proppastz","propcultz","propHGz","proplabz","propfishz","unitpropcult","unitpropHG","unitproplab","unitpropag","unitproppast","unitpropfish","unitpropcultz","unitpropHGz","unitproplabz","unitpropagz","unitproppastz","unitpropfishz","residence","income","market","occ1","occ2","partocc","land","livestock","dietpropmarket","dietpropHG","dietpropfarm","dietpropfish","dietproppast","urban","residencesub","agediff","ageissue","age1","agediff1","ageissue2","propagmax","propcultmax","propfishmax","proppastmax","propHGmax","proplabmax","propfarmmax","occmax","subred","dietprop"
"4886","1890",0,NA,NA,NA,23,529,2015,70,0.0782291635135971,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1729.7,70,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4887","1894",2,34,30,NA,40,1600,2015,100,0.716566165652414,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2841.65,100,NA,NA,NA,NA,NA,"rural","farm",6,0,40,6,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4888","1899",7,30,18,30,61,3721,2015,100,0.716566165652414,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1420.825,100,NA,NA,NA,NA,NA,"rural","farm",31,0,61,31,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4889","1900",1,20,20,NA,31,961,2015,100,0.716566165652414,2,"past","Maqu",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1420.825,100,NA,NA,NA,NA,NA,"rural","farm",11,0,31,11,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4890","1903",2,23,19,NA,36,1296,2015,18,-1.02822164019369,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1173.725,18,NA,NA,NA,NA,NA,"rural","farm",13,0,36,13,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4891","1904",0,NA,NA,NA,17,289,2015,18,-1.02822164019369,2,"past","Maqu",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1173.725,18,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4892","1907",1,22,22,NA,23,529,2015,80,0.291008164226536,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",0,80,NA,NA,NA,NA,NA,"rural","farm",1,0,23,1,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4893","1910",5,24,19,NA,36,1296,2015,80,0.291008164226536,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1173.725,80,NA,NA,NA,NA,NA,"rural","farm",12,0,36,12,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4894","1912",0,NA,NA,NA,14,196,2015,80,0.291008164226536,2,"past","Maqu",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1173.725,80,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4895","1913",1,17,17,NA,17,289,2015,80,0.291008164226536,2,"past","Maqu",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1173.725,80,NA,NA,NA,NA,NA,"rural","farm",0,0,17,0,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4896","1917",5,28,21,NA,36,1296,2015,12,-1.15588904062145,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",926.625,12,NA,NA,NA,NA,NA,"rural","farm",8,0,36,8,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4897","1921",3,NA,NA,NA,59,3481,2015,12,-1.15588904062145,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",926.625,12,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4898","1927",2,18,16,NA,27,729,2015,110,0.929345166365353,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1976.8,110,NA,NA,NA,NA,NA,"rural","farm",9,0,27,9,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4899","1931",3,22,20,22,49,2401,2015,110,0.929345166365353,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1976.8,110,NA,NA,NA,NA,NA,"rural","farm",27,0,49,27,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4900","1933",3,32,24,32,54,2916,2015,58,-0.17710563734193,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3459.4,58,NA,NA,NA,NA,NA,"rural","farm",22,0,54,22,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4901","1934",4,35,21,35,76,5776,2015,58,-0.17710563734193,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3459.4,58,NA,NA,NA,NA,NA,"rural","farm",41,0,76,41,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4902","1936",1,24,24,NA,30,900,2015,58,-0.17710563734193,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3459.4,58,NA,NA,NA,NA,NA,"rural","farm",6,0,30,6,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4903","1943",6,NA,NA,NA,61,3721,2015,20,-0.985665840051098,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3706.5,20,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4904","1944",3,21,18,NA,42,1764,2015,20,-0.985665840051098,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3706.5,20,NA,NA,NA,NA,NA,"rural","farm",21,0,42,21,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4905","1945",0,NA,NA,NA,24,576,2015,20,-0.985665840051098,2,"past","Maqu",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3706.5,20,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4906","1947",1,21,21,NA,21,441,2015,20,-0.985665840051098,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3706.5,20,NA,NA,NA,NA,NA,"rural","farm",0,0,21,0,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4907","1950",2,19,18,NA,28,784,2015,12,-1.15588904062145,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",0,12,NA,NA,NA,NA,NA,"rural","farm",9,0,28,9,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4908","1954",3,25,19,NA,29,841,2015,20,-0.985665840051098,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",0,20,NA,NA,NA,NA,NA,"rural","farm",4,0,29,4,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4909","1957",3,29,24,29,47,2209,2015,20,-0.985665840051098,2,"past","Maqu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1482.6,20,NA,NA,NA,NA,NA,"rural","farm",18,0,47,18,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4910","1960",4,23,19,NA,29,841,2015,50,-0.347328837912281,2,"past","Maqu",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",0,50,NA,NA,NA,NA,NA,"rural","farm",6,0,29,6,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4911","1966",1,NA,NA,NA,70,4900,2015,38,-0.602663638767808,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1173.725,38,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4912","1967",4,23,19,NA,29,841,2015,38,-0.602663638767808,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1173.725,38,NA,NA,NA,NA,NA,"rural","farm",6,0,29,6,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4913","1973",5,28,20,NA,29,841,2015,100,0.716566165652414,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",0,100,NA,NA,NA,NA,NA,"rural","farm",1,0,29,1,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4914","1978",2,20,18,NA,39,1521,2015,55,-0.240939337555811,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1173.725,55,NA,NA,NA,NA,NA,"rural","farm",19,0,39,19,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4915","1979",1,20,20,NA,21,441,2015,55,-0.240939337555811,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1173.725,55,NA,NA,NA,NA,NA,"rural","farm",1,0,21,1,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4916","1981",0,NA,NA,NA,19,361,2015,55,-0.240939337555811,2,"past","Maqu",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1173.725,55,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4917","1984",4,35,28,35,58,3364,2015,20,-0.985665840051098,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2656.325,20,NA,NA,NA,NA,NA,"rural","farm",23,0,58,23,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4918","1986",1,19,19,NA,20,400,2015,20,-0.985665840051098,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2656.325,20,NA,NA,NA,NA,NA,"rural","farm",1,0,20,1,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4919","1990",2,21,20,NA,30,900,2015,5,-1.30483434112051,2,"past","Maqu",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",0,5,NA,NA,NA,NA,NA,"rural","farm",9,0,30,9,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4920","1994",3,38,26,38,77,5929,2015,50,-0.347328837912281,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2841.65,50,NA,NA,NA,NA,NA,"rural","farm",39,0,77,39,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4921","1995",5,37,22,NA,44,1936,2015,50,-0.347328837912281,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2841.65,50,NA,NA,NA,NA,NA,"rural","farm",7,0,44,7,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4922","1997",0,NA,NA,NA,15,225,2015,50,-0.347328837912281,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2841.65,50,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4923","2000",3,26,20,NA,37,1369,2015,50,-0.347328837912281,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1420.825,50,NA,NA,NA,NA,NA,"rural","farm",11,0,37,11,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4924","2004",1,21,21,21,73,5329,2015,76,0.205896563941361,2,"past","Maqu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1420.825,76,NA,NA,NA,NA,NA,"rural","farm",52,0,73,52,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4925","2006",2,NA,NA,NA,26,676,2015,76,0.205896563941361,2,"past","Maqu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1420.825,76,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4926","2010",3,22,18,NA,42,1764,2015,60,-0.134549837199342,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2594.55,60,NA,NA,NA,NA,NA,"rural","farm",20,0,42,20,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4927","2014",3,24,22,NA,26,676,2015,60,-0.134549837199342,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2594.55,60,NA,NA,NA,NA,NA,"rural","farm",2,0,26,2,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4928","2019",3,25,20,NA,40,1600,2015,150,1.78046116921711,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3459.4,150,NA,NA,NA,NA,NA,"rural","farm",15,0,40,15,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4929","2020",0,NA,NA,NA,20,400,2015,150,1.78046116921711,2,"past","Maqu",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3459.4,150,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4930","2022",0,NA,NA,NA,15,225,2015,150,1.78046116921711,2,"past","Maqu",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3459.4,150,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4931","2024",3,43,36,43,80,6400,2015,150,1.78046116921711,2,"past","Maqu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3459.4,150,NA,NA,NA,NA,NA,"rural","farm",37,0,80,37,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4932","2026",3,36,31,36,84,7056,2015,30,-0.772886839338159,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2656.325,30,NA,NA,NA,NA,NA,"rural","farm",48,0,84,48,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4933","2027",5,33,25,33,53,2809,2015,30,-0.772886839338159,2,"past","Maqu",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2656.325,30,NA,NA,NA,NA,NA,"rural","farm",20,0,53,20,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4934","2028",0,NA,NA,NA,26,676,2015,30,-0.772886839338159,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2656.325,30,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4935","2029",0,NA,NA,NA,25,625,2015,30,-0.772886839338159,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2656.325,30,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4936","2030",0,NA,NA,NA,23,529,2015,30,-0.772886839338159,2,"past","Maqu",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2656.325,30,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4937","2031",0,NA,NA,NA,20,400,2015,30,-0.772886839338159,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2656.325,30,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4938","2034",6,41,20,41,60,3600,2015,16,-1.07077744033627,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2038.575,16,NA,NA,NA,NA,NA,"rural","farm",19,0,60,19,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4939","2035",0,NA,NA,NA,19,361,2015,16,-1.07077744033627,2,"past","Maqu",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",2038.575,16,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4940","2037",2,20,19,NA,26,676,2015,50,-0.347328837912281,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",1173.725,50,NA,NA,NA,NA,NA,"rural","farm",6,0,26,6,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4941","2042",2,20,18,NA,25,625,2015,30,-0.772886839338159,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",0,30,NA,NA,NA,NA,NA,"rural","farm",5,0,25,5,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4942","2046",4,22,16,NA,42,1764,2015,80,0.291008164226536,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3459.4,80,NA,NA,NA,NA,NA,"rural","farm",20,0,42,20,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4943","2050",3,20,16,NA,30,900,2015,15,-1.09205534040757,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",0,15,NA,NA,NA,NA,NA,"rural","farm",10,0,30,10,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4944","2055",3,26,21,26,54,2916,2015,125,1.24851366743476,2,"past","Maqu",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3459.4,125,NA,NA,NA,NA,NA,"rural","farm",28,0,54,28,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4945","2057",2,26,24,NA,31,961,2015,125,1.24851366743476,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3459.4,125,NA,NA,NA,NA,NA,"rural","farm",5,0,31,5,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4946","2061",2,21,20,NA,31,961,2015,20,-0.985665840051098,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",0,20,NA,NA,NA,NA,NA,"rural","farm",10,0,31,10,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4947","2065",1,31,31,NA,33,1089,2015,30,-0.772886839338159,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",0,30,NA,NA,NA,NA,NA,"rural","farm",2,0,33,2,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4948","2068",4,28,20,28,46,2116,2015,87,0.439953464725593,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3212.3,87,NA,NA,NA,NA,NA,"rural","farm",18,0,46,18,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4949","2070",2,22,20,NA,24,576,2015,87,0.439953464725593,2,"past","Maqu",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3212.3,87,NA,NA,NA,NA,NA,"rural","farm",2,0,24,2,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
"4950","2072",0,NA,NA,NA,20,400,2015,87,0.439953464725593,2,"past","Maqu",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"low","past",NA,"past",3212.3,87,NA,NA,NA,NA,NA,"rural","farm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"past","past",NA
